image_path,medicine_name,split
data\public\ePillID_data\classification_data\segmented_nih_pills_224\53808-0626_0_1.jpg,fae3230c03bdabd49365e4d21fefb8079a5e1d052c245ba6924df207,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4240.jpg,00378-1807-01_1A238D5C,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0228-2348_0_1.jpg,e8954656f1cd380062d5d642872550811c5774b88d11c75d5072181e,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\51285-0523-02_PART_1_OF_1_CHAL10_SB_2F3017D0.jpg,51285-0523-02_2F3017D0,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\53014-0404-10_PART_1_OF_1_CHAL10_SB_2D1C9684.jpg,53014-0404-10_2D1C9684,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2334.jpg,00093-0810-01_34271A58,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4767.jpg,00093-4443-01_9E2D4F0A,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\789.jpg,00093-5850-01_852BC2AE,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1978.jpg,00555-0860-02_D72F6BEB,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4220.jpg,63459-0215-30_D11C6893,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0615-7671_0_1.jpg,c08108c575c3ad7f6bd462069c0403e91ab97a412396d1d040fdc8aa,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\59762-0812_0_0.jpg,11b5fa068f28702c584fe1e5701fe2e054a27cd5c4f28767a29ec061,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\51655-425_0_0.jpg,f9cb630dee41b398794ac6c92269f1b6391bdc2f78bd5b0753dd7b2a,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\67544-403_0_0.jpg,b830d5ebebd2965396ba8ee58a081e9b9ea025e074329f9015005daf,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68084-928_0_1.jpg,3e32e5bea46e50ce58b45a833d7b5d2c188e5a9d606fbbfbc4b9ce12,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55695-016_0_0.jpg,41c7997f45363d48a765e125d47eca3bd1d58f0ef872e39a4c8c6cca,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-4091_0_0.jpg,3295e6b88fbe2958ef012bd047598ac012d603a94f4e6652a04697d0,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55700-015_0_1.jpg,a69d7c8a953cbf6d75c7503f764ec4e5a14d44f0a719240ce2a1982a,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68382-137_0_1.jpg,c33a5b910ca73b542e95a07c91feeb66a004c240ccf6a9277ce696a9,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68084-400_0_1.jpg,83aec9cdec544e67389060ab97b142514fa8c7855ee831c842f4799a,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55289-052_0_1.jpg,24e9c1c34f1b4d6cdf99c03ff0e0b1e6cb927014cd98221e9caf60ef,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\64679-968_0_0.jpg,c329bb688e1b9e32b9154495469b76475d7ea734ab7a93746f76386a,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3451.jpg,00093-3171-01_10268814,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68788-6353_0_0.jpg,ec9f258e2e96be56ae82de3ae528cdaa8e721900b8ee5183b67c2187,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\24090-497_0_1.jpg,af04517cb87c5a02c657d8bf84cff5f35496f449cae70b33992674b0,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\53808-0429_0_0.jpg,12a1739c43d463b1fd424886d4afb8352254395037c7c38fe6425288,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-4170_0_1.jpg,d90266cce0a40e28ee95891fdd81c7619d2c584889802b88948c4309,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\53808-0807_0_0.jpg,e0b86b7166fc016bfe528f12048d761d5bfc5a55783a0bb284776c50,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\13811-682_0_0.jpg,3b5b83ccd09231b10c2d247b6c15d0ed1c2a19a2c3e319d0d456ec98,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0781-5313_0_0.jpg,5b7f7c865d6cc04d4425536da26693752cc6c4678d2aa6866717b751,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2848.jpg,00093-3165-01_19270CA8,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1082.jpg,00603-2957-21_46232309,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55154-6349_0_1.jpg,bfae81259c38fb4c9e5c6c8bf1313df5e3f5b9a11279a56c45b78570,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2455.jpg,00591-5554-01_E52172FB,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-1024-06_PART_1_OF_1_CHAL10_SF_8E29C77E.jpg,00093-1024-06_8E29C77E,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3567.jpg,00093-7121-98_5D2BAE9D,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-8035-01_PART_1_OF_1_CHAL10_SF_DC266E63.jpg,00093-8035-01_DC266E63,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\67544-102_0_0.jpg,439216f5a6cd3f65b6ef66edeec3f8b60bf076ce8704095df151a5af,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\51079-180_0_1.jpg,add9329ee36ce31949284b925318c9625912142ed6541581812c3c41,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\339.jpg,00093-3002-56_0D2986FC,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-2275-34_PART_1_OF_1_CHAL10_SB_D82D6C1B.jpg,00093-2275-34_D82D6C1B,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\66267-092_0_1.jpg,2c6c18dd52b59018f575b882a9bdb1f2f6b61a6597203821825e63dc,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61786-524_0_1.jpg,ae8add21fa2123fbbbad42c3998d524acb86b63ba827d647491c4191,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\430.jpg,00591-3210-60_341C9A14,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3578.jpg,00093-0173-56_A429524A,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0378-4017_0_1.jpg,d32423e79aee33c877e17b5572ec28f7449c880b8f47c99d8ffb8a01,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\63187-554_0_1.jpg,22001ab3c89dea1b97561067eb64fd7b41ba136627dc98f9ef42ef49,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2833.jpg,00093-0026-01_5D29AEBD,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3950.jpg,53489-0400-01_C01C6053,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61919-749_0_0.jpg,402e528832a9e3bf820f973cc4f81c598e8cfb617a1795301c2a363b,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2764.jpg,00173-0933-08_2E1D970C,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\51285-0083-70_PART_1_OF_2_CHAL10_SF_2E2F970C.jpg,51285-0083-70_2E2F970C,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2114.jpg,00093-7327-01_B02D580A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68151-1320_0_0.jpg,3d04e8e7b86eee88eaae8ff4ba18b907ed67b424bb21b3426ba2c1ac,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0615-1573_0_0.jpg,8fffa344967c856faa63109c46f4f2362d893701a9c636698f6fe870,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\41616-0636-83_PART_1_OF_1_CHAL10_SF_1A240D60.jpg,41616-0636-83_1A240D60,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\79.jpg,00093-0221-06_9F294FDA,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1733.jpg,00093-7115-98_36269B64,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\42254-028_0_1.jpg,27c750d216d4e150ff0946989511b0f4b42e362010ce146f97f35553,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1710.jpg,00074-9189-90_DF1DEFBF,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2405.jpg,00172-4358-46_172D8B9C,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\60505-3849_0_1.jpg,a3683f7a3bf01fc8d7285add8542dfa33298b91e5c59a60c5a49e944,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\63629-1673_0_0.jpg,612e7fb32906a376b7f8cdde6f33185969c9a1aae391dcfd1cfd017d,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0025-1421_0_0.jpg,17a1de153a8b060edb3756e78e0fa15623d19b2848ca681defc1210e,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2585.jpg,51285-0114-58_9D2DCE8E,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\67046-805_0_0.jpg,ba6bcf835a92e93e12fb9d30ac7e4bf1004eba02e194b8019844efcc,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0527-1535_0_1.jpg,c64cb2e6d8208ea5aab538fae0ea4bc597933df6806b91dfaef6286a,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2370.jpg,00069-2600-66_3A211D78,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1518.jpg,00093-7369-56_AD2FD6CE,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\49999-958_0_0.jpg,20422d5f2da4103b8f7521ea1164b5af73cac161b02663d6ceb1bffd,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4931.jpg,51672-4033-01_A72653F2,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61786-706_0_1.jpg,1ad6ca3595991e1d550ed34667213b29c56cf32791046aa76d3034dc,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3512.jpg,00172-2908-60_BC26DE56,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61919-177_0_0.jpg,7fafe0148b0316e64abe9ebc43c676960fb00d455641efe74842b6f5,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\50436-6624_0_1.jpg,8ac980ec2c95cd8aecf7d01149a1b7f315e74ece5ad0768ff25bedaf,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3901.jpg,65580-0304-03_011280A4,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2523.jpg,00228-2717-11_56232B19,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-5289-56_PART_1_OF_1_CHAL10_SB_9927CCDE.jpg,00093-5289-56_9927CCDE,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\434.jpg,00093-7287-89_D22FE95F,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61786-446_0_0.jpg,a1e92514b8a55b963032e43d0c6e91f7a750b0a77d1cf68ee878059c,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4594.jpg,68012-0104-30_EE1DF76F,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\42291-327_0_0.jpg,4e86f6a3344d056e2b4096f4c3b1d00367a32db7b18a786eb13df363,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-5842_0_0.jpg,dc8eb2430028ea1dae2587243708a61a322fd1779b8c05a61e9f4379,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-4258_0_0.jpg,d94f7ac4a1bd703601619e975a307946ee79a77409e269cb4360a577,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0781-5987_0_1.jpg,f035a32684a71cc695cf2007ad7397b1285aa363b9a0d796ec37dc04,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\75987-010_0_0.jpg,484653db0ef5596646d1fc8bb53caf2be827d6a546f79e4c182419fc,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\21695-496_0_1.jpg,0a60b6a0f57758845bd1efc17d33599a7a6be3776abde9519d1370b7,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00555-0211-10_PART_1_OF_1_CHAL10_SB_C32B61BB.jpg,00555-0211-10_C32B61BB,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\65862-143_0_1.jpg,c6587ef33c07510ec9598c06ef1e849477e45027129459739513735f,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\176.jpg,00093-0225-06_8D2946DA,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55154-5992_0_1.jpg,280bfa9439ba18dbc3988cd8bd0396d2c478d6d318f9f1d2bb8f71b2,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2319.jpg,00093-5502-01_742DBA1D,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1500.jpg,50111-0308-01_94294A3A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\21695-175_0_0.jpg,bd5617825445487a020b8f477ef67968e6d6c0caf3b18b93518f670a,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00378-3632-01_PART_1_OF_1_CHAL10_SF_4B242591.jpg,00378-3632-01_4B242591,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\65862-0142-01_PART_1_OF_1_CHAL10_SF_A621537A.jpg,65862-0142-01_A621537A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68382-137_0_0.jpg,c33a5b910ca73b542e95a07c91feeb66a004c240ccf6a9277ce696a9,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0131-2477_0_1.jpg,42dde6b0fb870c6385436666e4225edfb62523746b9b553cea2fcf59,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\65862-619_0_0.jpg,c75d8e59a5d93d928ea9798a4c0cd9d24b5af5618bd4ec0c2741d5fc,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-2077_0_1.jpg,41ca007ce98b08d28e2aed92b2b7f50c643d5f21f1ec62dbe84213af,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\52959-892_0_1.jpg,8248c46afe578e4ec1a2614a56f41a99c23b4a9315e80f250b0f2049,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\43063-364_0_1.jpg,70340dc15bac3be4b861acfd7307a1705ff75873e13230b9b822cdd3,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0378-0424_0_1.jpg,8752c81bd6821253b7810dc542a86113896431598334aef1166a12d5,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-6090_0_1.jpg,f5185248bab9bc95726db502a32a2e9462fce1d4aa5eba16c60da07e,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\69189-5276_0_1.jpg,d98e2e5cb3c39221ae95e82d4af7cbe7bc0a9785f2ed55848305de8d,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\235.jpg,00093-2932-01_DA296D4B,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68084-935_0_1.jpg,d27464f595695482d9986e5c8c4659cd7cf964881224bce1d2c9f482,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\63304-504_0_0.jpg,033d3e48a4d831c6de26a277f28d134f13a7894142da362dc0ded822,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-9107-29_PART_1_OF_1_CHAL10_SB_8A21C51E.jpg,00093-9107-29_8A21C51E,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-1015-01_PART_1_OF_1_CHAL10_SB_A929D4FE.jpg,00093-1015-01_A929D4FE,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3408.jpg,50111-0459-01_1C300E70,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68788-9934_0_1.jpg,fa78e5d4c4c9ea91fd0ff2b242e127df00982689ddada09766796c12,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4250.jpg,00555-0066-02_C82B642B,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\33261-829_0_1.jpg,0c1365fb47bc89e653b83a880509fafc802c5779de040fb2541b51bc,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\42254-220_0_1.jpg,bbf3bc4d2718cacea793c56a5c138354377e086f8c555b0cd04d4cc5,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-5049-06_PART_1_OF_1_CHAL10_SF_A22D511A.jpg,00093-5049-06_A22D511A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\42291-725_0_1.jpg,467372953ef8cbb6ff134c843327b26669ae44f0c4816f57b060fa5e,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\63402-312_0_1.jpg,e2a6a65f7492aaf83b51a5b80d6e5c9602d0b97821e55abc0899c96e,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\50111-0333-01_PART_1_OF_1_CHAL10_SF_133009F0.jpg,50111-0333-01_133009F0,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0310-6125_0_0.jpg,96f01cecc943025c6dd5291732fafa1dfc93da7fc72587606d1d20dd,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\12634-529_0_0.jpg,5485e05a510d257c9584ec803edbe8d4457fd387c8a2c0c4e6e9b39f,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\60429-248_0_0.jpg,711093802c3b5157b9ff5dd9cd35c01eff72b7430470e58e0c136933,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3050.jpg,00378-1819-01_3F239FBC,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-4356-01_PART_1_OF_1_CHAL10_SF_0E210728.jpg,00093-4356-01_0E210728,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1108.jpg,00093-7325-01_852D42DA,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\16590-216_0_1.jpg,b112dad56b737ff374f4854aeee00ef18cb9593cdb254360dbc63cb4,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\59762-3742_0_0.jpg,4be86aeaa61967bfcb9ec49e583023d14d07a6b0d900f8cf71b3a7d5,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-3390_0_1.jpg,8ad65553b4cf7838712fc730a3795726d4d3a798e2033f107fad7ea4,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\64125-136_0_1.jpg,41b5187ebe3bab90fe170ba700a35049e02acd9e792a80378d67ac67,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\758.jpg,00378-0183-01_95204A82,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\69189-7432_0_1.jpg,c7dcee00e9f6686f408262c6c86bbf1a298eebd6fdc17cc6fede9eb5,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\63304-0553-05_PART_1_OF_1_CHAL10_SB_D015681B.jpg,63304-0553-05_D015681B,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4730.jpg,00555-9012-58_832FC1CE,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\10544-292_0_1.jpg,795161cc11d79d2166e2b211f43637ac0b0de4abc76ff0f47b0bc829,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\970.jpg,00093-7188-56_0323818C,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4767.jpg,00093-4443-01_9E2D4F0A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61786-872_0_0.jpg,fb3d60fad150a5e1a6c9f3967b3a17c51ee0d347f91947a6ebc14591,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\67046-282_0_0.jpg,91cb80f1bedb492f2f7f102c4cc3df2f25b6ebc48ae498ba2e9d6bc4,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2077.jpg,00173-0949-55_3219995C,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68382-196_0_0.jpg,21a980e6e746c9ff1814375fb73623cee4ba51a7487973979eb7c550,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\66116-316_0_0.jpg,79c0deee2001b28f60122b7bd3486a56f90c89f455a70a86e59a233e,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61442-322_0_1.jpg,9120970cf1db29ad5cea0e55d77ce85b76f599071e6462f090f0c9b8,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1504.jpg,00093-3125-01_DD26EEA7,train
