0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
1 info using npm@10.8.2
2 info using node@v20.19.5
3915 silly ADD node_modules/jsc-safe-url
3916 silly ADD node_modules/jsc-android
3917 silly ADD node_modules/js-yaml
3918 silly ADD node_modules/js-tokens
3919 silly ADD node_modules/join-component
3920 silly ADD node_modules/joi
3921 silly ADD node_modules/jimp-compact
3922 silly ADD node_modules/jest-worker
3923 silly ADD node_modules/jest-worker/node_modules/supports-color
3924 silly ADD node_modules/jest-worker/node_modules/has-flag
3925 silly ADD node_modules/jest-watcher
3926 silly ADD node_modules/jest-watch-typeahead
3927 silly ADD node_modules/jest-watch-typeahead/node_modules/strip-ansi
3928 silly ADD node_modules/jest-watch-typeahead/node_modules/string-length
3929 silly ADD node_modules/jest-watch-typeahead/node_modules/slash
3930 silly ADD node_modules/jest-watch-typeahead/node_modules/char-regex
3931 silly ADD node_modules/jest-watch-typeahead/node_modules/ansi-regex
3932 silly ADD node_modules/jest-watch-typeahead/node_modules/ansi-escapes
3933 silly ADD node_modules/jest-watch-select-projects
3934 silly ADD node_modules/jest-watch-select-projects/node_modules/chalk
3935 silly ADD node_modules/jest-validate
3936 silly ADD node_modules/jest-validate/node_modules/camelcase
3937 silly ADD node_modules/jest-util
3938 silly ADD node_modules/jest-util/node_modules/picomatch
3939 silly ADD node_modules/jest-snapshot-prettier
3940 silly ADD node_modules/jest-snapshot
3941 silly ADD node_modules/jest-snapshot/node_modules/semver
3942 silly ADD node_modules/jest-runtime
3943 silly ADD node_modules/jest-runner
3944 silly ADD node_modules/jest-runner/node_modules/source-map-support
3945 silly ADD node_modules/jest-resolve-dependencies
3946 silly ADD node_modules/jest-resolve
3947 silly ADD node_modules/jest-regex-util
3948 silly ADD node_modules/jest-pnp-resolver
3949 silly ADD node_modules/jest-mock
3950 silly ADD node_modules/jest-message-util
3951 silly ADD node_modules/jest-matcher-utils
3952 silly ADD node_modules/jest-leak-detector
3953 silly ADD node_modules/jest-haste-map
3954 silly ADD node_modules/jest-get-type
3955 silly ADD node_modules/jest-environment-node
3956 silly ADD node_modules/jest-environment-jsdom
3957 silly ADD node_modules/jest-each
3958 silly ADD node_modules/jest-docblock
3959 silly ADD node_modules/jest-diff
3960 silly ADD node_modules/jest-config
3961 silly ADD node_modules/jest-cli
3962 silly ADD node_modules/jest-circus
3963 silly ADD node_modules/jest-changed-files
3964 silly ADD node_modules/jest-changed-files/node_modules/which
3965 silly ADD node_modules/jest-changed-files/node_modules/shebang-regex
3966 silly ADD node_modules/jest-changed-files/node_modules/shebang-command
3967 silly ADD node_modules/jest-changed-files/node_modules/path-key
3968 silly ADD node_modules/jest-changed-files/node_modules/npm-run-path
3969 silly ADD node_modules/jest-changed-files/node_modules/is-stream
3970 silly ADD node_modules/jest-changed-files/node_modules/get-stream
3971 silly ADD node_modules/jest-changed-files/node_modules/execa
3972 silly ADD node_modules/jest-changed-files/node_modules/cross-spawn
3973 silly ADD node_modules/jest
3974 silly ADD node_modules/iterator.prototype
3975 silly ADD node_modules/istanbul-reports
3976 silly ADD node_modules/istanbul-lib-source-maps
3977 silly ADD node_modules/istanbul-lib-report
3978 silly ADD node_modules/istanbul-lib-instrument
3979 silly ADD node_modules/istanbul-lib-instrument/node_modules/semver
3980 silly ADD node_modules/istanbul-lib-coverage
3981 silly ADD node_modules/isobject
3982 silly ADD node_modules/isexe
3983 silly ADD node_modules/isarray
3984 silly ADD node_modules/is-wsl
3985 silly ADD node_modules/is-weakset
3986 silly ADD node_modules/is-weakref
3987 silly ADD node_modules/is-weakmap
3988 silly ADD node_modules/is-valid-path
3989 silly ADD node_modules/is-unicode-supported
3990 silly ADD node_modules/is-typed-array
3991 silly ADD node_modules/is-symbol
3992 silly ADD node_modules/is-string
3993 silly ADD node_modules/is-stream
3994 silly ADD node_modules/is-shared-array-buffer
3995 silly ADD node_modules/is-set
3996 silly ADD node_modules/is-regex
3997 silly ADD node_modules/is-potential-custom-element-name
3998 silly ADD node_modules/is-plain-object
3999 silly ADD node_modules/is-plain-obj
4000 silly ADD node_modules/is-path-inside
4001 silly ADD node_modules/is-path-cwd
4002 silly ADD node_modules/is-number-object
4003 silly ADD node_modules/is-number
4004 silly ADD node_modules/is-negative-zero
4005 silly ADD node_modules/is-nan
4006 silly ADD node_modules/is-map
4007 silly ADD node_modules/is-invalid-path
4008 silly ADD node_modules/is-invalid-path/node_modules/is-glob
4009 silly ADD node_modules/is-invalid-path/node_modules/is-extglob
4010 silly ADD node_modules/is-interactive
4011 silly ADD node_modules/is-glob
4012 silly ADD node_modules/is-generator-function
4013 silly ADD node_modules/is-generator-fn
4014 silly ADD node_modules/is-fullwidth-code-point
4015 silly ADD node_modules/is-finalizationregistry
4016 silly ADD node_modules/is-extglob
4017 silly ADD node_modules/is-docker
4018 silly ADD node_modules/is-directory
4019 silly ADD node_modules/is-date-object
4020 silly ADD node_modules/is-data-view
4021 silly ADD node_modules/is-core-module
4022 silly ADD node_modules/is-callable
4023 silly ADD node_modules/is-buffer
4024 silly ADD node_modules/is-boolean-object
4025 silly ADD node_modules/is-binary-path
4026 silly ADD node_modules/is-bigint
4027 silly ADD node_modules/is-async-function
4028 silly ADD node_modules/is-arrayish
4029 silly ADD node_modules/is-array-buffer
4030 silly ADD node_modules/is-arguments
4031 silly ADD node_modules/ipaddr.js
4032 silly ADD node_modules/ip-regex
4033 silly ADD node_modules/invariant
4034 silly ADD node_modules/internal-slot
4035 silly ADD node_modules/internal-ip
4036 silly ADD node_modules/ini
4037 silly ADD node_modules/inherits
4038 silly ADD node_modules/inflight
4039 silly ADD node_modules/infer-owner
4040 silly ADD node_modules/indent-string
4041 silly ADD node_modules/imurmurhash
4042 silly ADD node_modules/import-local
4043 silly ADD node_modules/import-fresh
4044 silly ADD node_modules/import-fresh/node_modules/resolve-from
4045 silly ADD node_modules/image-size
4046 silly ADD node_modules/ignore
4047 silly ADD node_modules/ieee754
4048 silly ADD node_modules/iconv-lite
4049 silly ADD node_modules/i18next-http-backend
4050 silly ADD node_modules/i18next-http-backend/node_modules/cross-fetch
4051 silly ADD node_modules/i18next
4052 silly ADD node_modules/human-signals
4053 silly ADD node_modules/https-proxy-agent
4054 silly ADD node_modules/http-proxy-agent
4055 silly ADD node_modules/http-errors
4056 silly ADD node_modules/http-errors/node_modules/statuses
4057 silly ADD node_modules/html-parse-stringify
4058 silly ADD node_modules/html-escaper
4059 silly ADD node_modules/html-encoding-sniffer
4060 silly ADD node_modules/hosted-git-info
4061 silly ADD node_modules/hosted-git-info/node_modules/yallist
4062 silly ADD node_modules/hosted-git-info/node_modules/lru-cache
4063 silly ADD node_modules/hoist-non-react-statics
4064 silly ADD node_modules/hermes-profile-transformer
4065 silly ADD node_modules/hermes-profile-transformer/node_modules/source-map
4066 silly ADD node_modules/hermes-parser
4067 silly ADD node_modules/hermes-estree
4068 silly ADD node_modules/hasown
4069 silly ADD node_modules/has-tostringtag
4070 silly ADD node_modules/has-symbols
4071 silly ADD node_modules/has-proto
4072 silly ADD node_modules/has-property-descriptors
4073 silly ADD node_modules/has-flag
4074 silly ADD node_modules/has-bigints
4075 silly ADD node_modules/graphql-tag
4076 silly ADD node_modules/graphql
4077 silly ADD node_modules/graceful-fs
4078 silly ADD node_modules/gopd
4079 silly ADD node_modules/globrex
4080 silly ADD node_modules/globby
4081 silly ADD node_modules/globalthis
4082 silly ADD node_modules/globals
4083 silly ADD node_modules/glob-parent
4084 silly ADD node_modules/glob
4085 silly ADD node_modules/getenv
4086 silly ADD node_modules/get-tsconfig
4087 silly ADD node_modules/get-symbol-description
4088 silly ADD node_modules/get-stream
4089 silly ADD node_modules/get-proto
4090 silly ADD node_modules/get-package-type
4091 silly ADD node_modules/get-intrinsic
4092 silly ADD node_modules/get-caller-file
4093 silly ADD node_modules/gensync
4094 silly ADD node_modules/generator-function
4095 silly ADD node_modules/functions-have-names
4096 silly ADD node_modules/function.prototype.name
4097 silly ADD node_modules/function-bind
4098 silly ADD
4099 silly ADD node_modules/fs.realpath
4100 silly ADD node_modules/fs-readdir-recursive
4101 silly ADD node_modules/fs-minipass
4102 silly ADD node_modules/fs-extra
4103 silly ADD node_modules/fresh
4104 silly ADD node_modules/freeport-async
4105 silly ADD node_modules/form-data
4106 silly ADD node_modules/for-each
4107 silly ADD node_modules/fontfaceobserver
4108 silly ADD node_modules/follow-redirects
4109 silly ADD node_modules/flow-parser
4110 silly ADD node_modules/flow-enums-runtime
4111 silly ADD node_modules/flatted
4112 silly ADD node_modules/flat-cache
4113 silly ADD node_modules/find-yarn-workspace-root
4114 silly ADD node_modules/find-up
4115 silly ADD node_modules/find-cache-dir
4116 silly ADD node_modules/find-cache-dir/node_modules/semver
4117 silly ADD node_modules/find-cache-dir/node_modules/pkg-dir
4118 silly ADD node_modules/find-cache-dir/node_modules/path-exists
4119 silly ADD node_modules/find-cache-dir/node_modules/p-locate
4120 silly ADD node_modules/find-cache-dir/node_modules/p-limit
4121 silly ADD node_modules/find-cache-dir/node_modules/make-dir
4122 silly ADD node_modules/find-cache-dir/node_modules/locate-path
4123 silly ADD node_modules/find-cache-dir/node_modules/find-up
4124 silly ADD node_modules/finalhandler
4125 silly ADD node_modules/finalhandler/node_modules/ms
4126 silly ADD node_modules/finalhandler/node_modules/debug
4127 silly ADD node_modules/filter-obj
4128 silly ADD node_modules/fill-range
4129 silly ADD node_modules/file-entry-cache
4130 silly ADD node_modules/fetch-retry
4131 silly ADD node_modules/fdir
4132 silly ADD node_modules/fbjs-css-vars
4133 silly ADD node_modules/fbjs
4134 silly ADD node_modules/fbemitter
4135 silly ADD node_modules/fb-watchman
4136 silly ADD node_modules/fastq
4137 silly ADD node_modules/fast-xml-parser
4138 silly ADD node_modules/fast-levenshtein
4139 silly ADD node_modules/fast-json-stable-stringify
4140 silly ADD node_modules/fast-glob
4141 silly ADD node_modules/fast-diff
4142 silly ADD node_modules/fast-deep-equal
4143 silly ADD node_modules/exponential-backoff
4144 silly ADD node_modules/expo-updates-interface
4145 silly ADD node_modules/expo-speech-recognition
4146 silly ADD node_modules/expo-speech
4147 silly ADD node_modules/expo-notifications
4148 silly ADD node_modules/expo-notifications/node_modules/universalify
4149 silly ADD node_modules/expo-notifications/node_modules/jsonfile
4150 silly ADD node_modules/expo-notifications/node_modules/fs-extra
4151 silly ADD node_modules/expo-modules-core
4152 silly ADD node_modules/expo-modules-autolinking
4153 silly ADD node_modules/expo-modules-autolinking/node_modules/universalify
4154 silly ADD node_modules/expo-modules-autolinking/node_modules/jsonfile
4155 silly ADD node_modules/expo-modules-autolinking/node_modules/fs-extra
4156 silly ADD node_modules/expo-module-scripts
4157 silly ADD node_modules/expo-module-scripts/node_modules/xmlbuilder
4158 silly ADD node_modules/expo-module-scripts/node_modules/which
4159 silly ADD node_modules/expo-module-scripts/node_modules/shebang-regex
4160 silly ADD node_modules/expo-module-scripts/node_modules/shebang-command
4161 silly ADD node_modules/expo-module-scripts/node_modules/semver
4162 silly ADD node_modules/expo-module-scripts/node_modules/scheduler
4163 silly ADD node_modules/expo-module-scripts/node_modules/react-test-renderer
4164 silly ADD node_modules/expo-module-scripts/node_modules/react-test-renderer/node_modules/react-is
4165 silly ADD node_modules/expo-module-scripts/node_modules/react-is
4166 silly ADD node_modules/expo-module-scripts/node_modules/react
4167 silly ADD node_modules/expo-module-scripts/node_modules/pretty-format
4168 silly ADD node_modules/expo-module-scripts/node_modules/path-key
4169 silly ADD node_modules/expo-module-scripts/node_modules/minipass
4170 silly ADD node_modules/expo-module-scripts/node_modules/jest-matcher-utils
4171 silly ADD node_modules/expo-module-scripts/node_modules/jest-expo
4172 silly ADD node_modules/expo-module-scripts/node_modules/jest-expo/node_modules/react-test-renderer
4173 silly ADD node_modules/expo-module-scripts/node_modules/jest-expo/node_modules/react-is
4174 silly ADD node_modules/expo-module-scripts/node_modules/jest-diff
4175 silly ADD node_modules/expo-module-scripts/node_modules/hermes-parser
4176 silly ADD node_modules/expo-module-scripts/node_modules/hermes-estree
4177 silly ADD node_modules/expo-module-scripts/node_modules/glob
4178 silly ADD node_modules/expo-module-scripts/node_modules/glob/node_modules/minimatch
4179 silly ADD node_modules/expo-module-scripts/node_modules/getenv
4180 silly ADD node_modules/expo-module-scripts/node_modules/cross-spawn
4181 silly ADD node_modules/expo-module-scripts/node_modules/commander
4182 silly ADD node_modules/expo-module-scripts/node_modules/brace-expansion
4183 silly ADD node_modules/expo-module-scripts/node_modules/balanced-match
4184 silly ADD node_modules/expo-module-scripts/node_modules/babel-preset-expo
4185 silly ADD node_modules/expo-module-scripts/node_modules/babel-plugin-syntax-hermes-parser
4186 silly ADD node_modules/expo-module-scripts/node_modules/babel-plugin-syntax-hermes-parser/node_modules/hermes-parser
4187 silly ADD node_modules/expo-module-scripts/node_modules/babel-plugin-syntax-hermes-parser/node_modules/hermes-estree
4188 silly ADD node_modules/expo-module-scripts/node_modules/babel-plugin-react-native-web
4189 silly ADD node_modules/expo-module-scripts/node_modules/ansi-styles
4190 silly ADD node_modules/expo-module-scripts/node_modules/@xmldom/xmldom
4191 silly ADD node_modules/expo-module-scripts/node_modules/@testing-library/react-native
4192 silly ADD node_modules/expo-module-scripts/node_modules/@sinclair/typebox
4193 silly ADD node_modules/expo-module-scripts/node_modules/@react-native/codegen
4194 silly ADD node_modules/expo-module-scripts/node_modules/@react-native/codegen/node_modules/glob
4195 silly ADD node_modules/expo-module-scripts/node_modules/@react-native/babel-preset
4196 silly ADD node_modules/expo-module-scripts/node_modules/@react-native/babel-preset/node_modules/babel-plugin-syntax-hermes-parser
4197 silly ADD node_modules/expo-module-scripts/node_modules/@react-native/babel-plugin-codegen
4198 silly ADD node_modules/expo-module-scripts/node_modules/@jest/schemas
4199 silly ADD node_modules/expo-module-scripts/node_modules/@expo/spawn-async
4200 silly ADD node_modules/expo-module-scripts/node_modules/@expo/plist
4201 silly ADD node_modules/expo-module-scripts/node_modules/@expo/json-file
4202 silly ADD node_modules/expo-module-scripts/node_modules/@expo/config-types
4203 silly ADD node_modules/expo-module-scripts/node_modules/@expo/config-plugins
4204 silly ADD node_modules/expo-module-scripts/node_modules/@expo/config
4205 silly ADD node_modules/expo-manifests
4206 silly ADD node_modules/expo-localization
4207 silly ADD node_modules/expo-keep-awake
4208 silly ADD node_modules/expo-json-utils
4209 silly ADD node_modules/expo-image-picker
4210 silly ADD node_modules/expo-image-loader
4211 silly ADD node_modules/expo-font
4212 silly ADD node_modules/expo-file-system
4213 silly ADD node_modules/expo-dev-menu-interface
4214 silly ADD node_modules/expo-dev-menu
4215 silly ADD node_modules/expo-dev-menu/node_modules/semver
4216 silly ADD node_modules/expo-dev-launcher
4217 silly ADD node_modules/expo-dev-launcher/node_modules/semver
4218 silly ADD node_modules/expo-dev-client
4219 silly ADD node_modules/expo-constants
